"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","4.92","12.22","24.71","41.86","50.46","7.66"
"SR GRID","0.00","4.92","12.22","24.71","41.86","50.46","B. Frequency Profile (%)7.66"
