"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5259","0","108.1","58.4","0.3","230"
"","Haryana","6080","0","109.4","63.7","-1.4","422"
"","Rajasthan","9411","0","207.0","65.4","1.8","368"
"","Delhi","3310","0","59.3","45.4","0.1","246"
"","UP","10797","960","238.1","104.8","1.2","330"
"","Uttarakhand","1823","0","34.7","23.8","1.2","189"
"","HP","1426","6","25.6","21.9","0.1","74"
"","J&K","2080","520","44.3","38.4","0.5","113"
"","Chandigarh","198","0","3.5","3.4","0.3","22"
"WR","Chhattisgarh","3638","96","83.8","35.6","0.5","228"
"","Gujarat","12751","0","287.0","67.4","4.4","378"
"","MP","9695","0","196.0","115.9","-0.9","328"
"","Maharashtra","18728","4","395.3","106.6","3.7","650"
"","Goa","414","0","8.7","7.6","0.4","70"
"","DD","297","0","6.7","6.3","0.3","43"
"","DNH","687","0","15.7","15.6","0.1","74"
"","Essar steel","433","0","8.7","8.2","0.5","214"
"SR","Andhra Pradesh","6713","0","148.4","22.5","2.0","1278"
"","Telangana","6084","0","138.0","89.3","0.8","241"
"","Karnataka","9119","800","194.0","48.3","1.6","313"
"","Kerala","3585","0","68.5","50.5","1.5","263"
"","Tamil Nadu","13741","0","291.5","128.2","2.3","573"
"","Pondy","315","0","6.5","6.6","-0.1","51"
"ER","Bihar","3309","100","63.4","62.1","-1.0","250"
"","DVC","2599","0","57.6","-18.8","-0.6","350"
"","Jharkhand","1121","0","20.3","14.9","-0.1","150"
"","Odisha","3714","0","67.8","23.9","-1.6","210"
"","West Bengal","7459","0","132.6","32.9","-2.2","280"
"","Sikkim","105","0","1.2","1.8","-0.6","20"
"NER","Arunachal Pradesh","133","2","2.1","1.6","0.4","46"
"","Assam","1305","30","21.6","15.0","1.8","300"
"","Manipur","148","2","2.3","2.3","0.0","24"
"","Meghalaya","296","0","5.4","4.7","-0.2","39"
"","Mizoram","79","1","1.4","1.1","0.2","28"
"","Nagaland","114","1","2.0","1.6","0.4","19"
"","Tripura","221","1","3.5","0.5","1.2","61"
