"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.13","2.97","23.04","26.15","63.55","10.30"
"SR GRID","0.00","0.13","2.97","23.04","26.15","63.55","10.30"
