"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","163.2","-194.4","97.8","-71.0","3.0","-1.4"
"Actual(MU)","156.9","-199.8","79.3","-62.1","1.5","-24.2"
"O/D/U/D(MU)","-6.3","-5.4","-18.5","8.9","-1.5","-22.8"
