"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","164.6","-247.0","165.9","-87.0","3.2","-0.4"
"Actual(MU)","158.1","-248.5","166.9","-82.5","2.3","-3.8"
"O/D/U/D(MU)","-6.5","-1.5","1.0","4.5","-0.9","-3.4"
