"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","38340","39249","33147","14893","2072","127701"
"Peak Shortage (MW)","2224","259","1466","500","228","4677"
"Energy Met (MU)","833","916","761","312","36","2859"
"Hydro Gen(MU)","92","52","82","18","6","250"
"Wind Gen(MU)","9","10","17","----------","----------","36"
