"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","40096","43698","37397","17356","2273","140820"
"Peak Shortage (MW)","624","66","0","275","42","1007"
"Energy Met (MU)","821","1026","870","325","39","3082"
"Hydro Gen(MU)","128","42","58","20","5","252"
"Wind Gen(MU)","12","26","9","----------","----------","47"
"Solar Gen (MU)*","0.68","12.17","18.50","0.04","0.03","31"
