"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","169.5","-185.4","83.9","-72.5","4.2","-0.4"
"Actual(MU)","164.3","-185.0","91.1","-75.2","5.2","0.4"
"O/D/U/D(MU)","-5.2","0.4","7.2","-2.6","1.0","0.7"
