"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6239","0","134.7","86.5","-0.8","141"
"","Haryana","5691","0","122.2","101.5","-1.8","252"
"","Rajasthan","8160","0","168.9","63.9","1.3","325"
"","Delhi","4688","0","93.2","76.6","-2.1","164"
"","UP","11854","3085","282.4","137.5","-1.0","403"
"","Uttarakhand","1838","40","39.1","19.0","2.0","236"
"","HP","1211","0","24.9","6.6","1.5","267"
"","J&K","1883","471","35.4","19.7","0.6","287"
"","Chandigarh","239","0","4.9","5.1","0.3","15"
"WR","Chhattisgarh","3262","96","75.1","30.0","-0.8","238"
"","Gujarat","13043","37","284.8","60.2","-5.9","468"
"","MP","6838","0","150.4","93.0","-2.8","146"
"","Maharashtra","19717","44","421.9","114.3","-2.6","613"
"","Goa","405","0","9.1","7.7","1.3","82"
"","DD","293","0","6.6","6.6","0.0","70"
"","DNH","675","0","17.2","16.0","-2.3","8"
"","Essar steel","290","0","5.8","8.0","-2.3","23"
"SR","Andhra Pradesh","5661","0","132.1","27.2","2.4","577"
"","Telangana","5389","141","124.3","74.7","1.4","582"
"","Karnataka","6950","300","145.2","19.9","0.1","584"
"","Kerala","3460","125","65.4","39.0","1.5","331"
"","Tamil Nadu","11544","882","271.7","108.5","-0.9","472"
"","Pondy","325","0","6.6","6.9","-0.3","21"
"ER","Bihar","2772","0","57.7","54.8","-1.7","0"
"","DVC","2767","0","60.6","-30.8","-3.5","200"
"","Jharkhand","1003","0","22.0","10.6","-1.2","100"
"","Odisha","3718","0","78.3","21.3","2.4","300"
"","West Bengal","7039","0","154.1","54.4","5.7","380"
"","Sikkim","82","0","1.3","1.1","0.2","20"
"NER","Arunachal Pradesh","98","3","1.1","2.2","-1.0","22"
"","Assam","1181","178","20.9","16.5","-0.5","165"
"","Manipur","140","2","2.1","2.2","-0.1","40"
"","Meghalaya","263","2","3.8","0.6","-0.3","53"
"","Mizoram","79","1","1.2","1.2","0.0","31"
"","Nagaland","90","1","1.9","1.6","0.2","27"
"","Tripura","204","19","3.8","1.5","0.4","39"
