"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","47209","50199","46189","22617","2305","168519"
"Peak Shortage (MW)","855","0","-83","0","234","1007"
"Energy Met (MU)","1000","1232","1114","465","40","3851"
"Hydro Gen (MU)","190","29","77","41","5","342"
"Wind Gen (MU)","6","53","33","----------","----------","92"
"Solar Gen (MU)*","26.27","26.5","80.41","0.97","0.04","134"
"Energy Shortage (MU)","10.7","0.3","0.0","0.0","2.6","13.6"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","46240","55107","48329","22837","2339","168665"
"","19:40","11:33","15:25","20:27","18:45","19:31"
