"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9245","0","212.4","123.0","0.1","204"
"","Haryana","8557","0","180.3","144.5","-2.2","141"
"","Rajasthan","7811","0","172.8","59.4","-0.5","316"
"","Delhi","4723","0","101.5","79.0","0.0","197"
"","UP","13328","215","289.6","148.3","0.1","407"
"","Uttarakhand","1771","75","36.0","23.5","3.5","441"
"","HP","1203","0","25.2","2.4","1.8","209"
"","J&K","1567","342","24.0","10.2","-5.7","159"
"","Chandigarh","288","0","5.9","6.3","-0.4","10"
"WR","Chhattisgarh","3288","159","76.3","14.8","3.4","615"
"","Gujarat","11788","0","272.0","65.6","-3.1","475"
"","MP","6620","0","135.9","77.5","-1.0","469"
"","Maharashtra","16493","0","361.7","130.7","1.3","520"
"","Goa","393","0","8.4","6.7","1.0","118"
"","DD","291","0","6.0","6.1","-0.1","55"
"","DNH","731","0","16.6","17.1","-0.5","7"
"","Essar steel","609","0","11.9","11.0","1.0","234"
"SR","Andhra Pradesh","6003","0","122.8","14.4","-4.7","509"
"","Telangana","6431","0","139.0","85.6","0.6","356"
"","Karnataka","7531","0","146.5","63.4","0.5","555"
"","Kerala","3138","0","62.7","47.6","0.6","178"
"","Tamil Nadu","12848","0","281.8","140.1","-3.7","535"
"","Pondy","333","0","6.9","7.2","-0.3","34"
"ER","Bihar","3413","100","70.3","69.3","-1.0","140"
"","DVC","2830","0","60.4","-18.9","0.5","180"
"","Jharkhand","1015","0","21.2","16.6","-1.2","100"
"","Odisha","4037","0","77.4","28.8","1.8","250"
"","West Bengal","7705","0","140.3","34.4","3.5","300"
"","Sikkim","89","0","1.2","0.9","0.3","20"
"NER","Arunachal Pradesh","89","5","2.1","2.0","0.1","10"
"","Assam","1470","74","27.0","17.7","4.2","250"
"","Manipur","124","1","1.9","2.0","-0.1","43"
"","Meghalaya","270","0","4.3","-0.7","0.5","78"
"","Mizoram","78","1","1.2","1.0","0.2","65"
"","Nagaland","105","7","1.9","1.8","0.1","20"
"","Tripura","250","1","4.0","3.4","0.6","89"
