"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","52693","43809","39352","18101","2677","156632"
"Peak Shortage (MW)","740","42","0","0","104","886"
"Energy Met (MU)","1228","1016","891","399","50","3584"
"Hydro Gen (MU)","277","11","53","80","23","443"
"Wind Gen (MU)","10","107","223","----------","----------","340"
"Solar Gen (MU)*","13.15","13.85","42.64","0.42","0.02","70"
"Energy Shortage (MU)","11.5","0.0","0.0","0.0","1.0","12.5"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","57436","44486","40445","19254","2646","159582"
"","00:19","19:52","07:33","20:42","20:19","19:54"
