"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.33","6.78","19.46","27.57","50.52","21.91"
"SR GRID","0.00","1.33","6.78","19.46","27.57","50.52","B. Frequency Profile (%)21.91"
