"Share of RES in total generation (%)","8.90","7.53","17.31","0.18","0.07","9.15"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","34.55","11.59","28.55","9.32","8.10","20.35"
