"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","36790","39132","31792","15904","1658","125277"
"Peak Shortage (MW)","1470","1295","1920","237","564","5486"
"Energy Met (MU)","868","932","760","358","31","2948"
"Hydro Gen(MU)","236","50","69","42","7","403"
"Wind Gen(MU)","7","41","65","----------","----------","114"
