"Share of RES in total generation (%)","6.08","2.98","19.72","0.20","0.09","7.04"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","22.87","7.52","32.09","6.37","16.06","16.65"
