"Share of RES in total generation (%)","10.99","6.50","16.42","0.46","0.09","8.64"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","35.78","11.57","35.11","8.22","21.49","21.44"
