"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","166.0","-239.7","153.3","-82.6","4.8","1.8"
"Actual(MU)","168.0","-249.5","159.1","-82.9","4.8","-0.5"
"O/D/U/D(MU)","2.0","-9.8","5.9","-0.2","0.0","-2.2"
