"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","34908","37735","30803","16431","1969","121846"
"Peak Shortage (MW)","2715","139","1298","200","185","4537"
"Energy Met (MU)","757","965","738","344","29","2834"
"Hydro Gen(MU)","174","41","68","35","6","324"
"Wind Gen(MU)","19","28","14","----------","----------","60"
