"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","32874","36944","28552","13791","1795","113956"
"Peak Shortage (MW)","1950","568","1755","604","113","4990"
"Energy Met (MU)","718","887","664","269","31","2569"
"Hydro Gen(MU)","104","66","83","29","10","291"
"Wind Gen(MU)","2","9","15","----------","----------","26"
