"Share of RES in total generation (%)","7.77","4.25","20.77","0.23","0.15","8.64"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","31.37","8.37","33.35","6.08","6.84","19.27"
