"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.39","13.90","14.29","73.51","12.20"
"SR GRID","0.00","0.00","0.39","13.90","14.29","73.51","12.20"
