"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","51255","38509","40146","17581","2426","149917"
"Peak Shortage (MW)","789","124","0","4","144","1060"
"Energy Met (MU)","1152","864","934","332","46","3328"
"Hydro Gen(MU)","376","18","51","101","27","573"
"Wind Gen(MU)","17","169","173","----------","----------","359"
"Solar Gen (MU)*","2.70","4.92","28.70","0.45","0.01","37"
"Energy Shortage (MU)","9.2","0.2","0.0","0.0","1.1","10.5"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","53615","39008","42456","17659","2536","152483"
