"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","332.3","-273.5","21.3","-77.9","-2.1","0.1"
"Actual(MU)","334.8","-271.4","33.9","-99.9","-4.1","-6.6"
"O/D/U/D(MU)","2.5","2.1","12.7","-22.0","-2.0","-6.8"
