"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","199.3","-196.6","71.7","-73.5","-0.8","0.2"
"Actual(MU)","196.1","-192.2","74.0","-81.0","-0.1","-3.1"
"O/D/U/D(MU)","-3.2","4.4","2.2","-7.5","0.8","-3.3"
