"Share of RES in total generation (%)","5.21","9.24","34.03","0.13","0.07","12.93"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","35.65","12.78","50.79","21.60","40.90","29.67"
