"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","2.13","7.32","15.45","24.92","52.51","22.57"
"SR GRID","0.00","2.13","7.32","15.45","24.92","52.51","B. Frequency Profile (%)22.57"
