"","NR","WR","SR","ER","NER","All India"
"Coal","439","1116","423","441","52","2470"
"Lignite","22","15","60","0","0","96"
"Hydro","133","52","102","50","0","336"
"Nuclear","28","28","55","0","0","111"
"Gas, Naptha & Diesel","23","56","16","0","0","95"
"RES (Wind, Solar, Biomass & Others)","56","47","141","2","0","246"
"Total","701","1313","796","493","52","3354"
