"Share of RES in total generation (%)","5.11","6.54","31.83","0.36","0.04","11.41"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","41.69","18.04","56.57","26.28","40.35","35.47"
