"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10712","0","237.2","138.5","-1.1","59","0.0"
"","Haryana","9924","0","214.1","158.7","0.1","172","0.0"
"","Rajasthan","10504","0","232.7","80.5","-3.6","193","0.0"
"","Delhi","6231","0","128.5","103.7","0.8","221","0.0"
"","UP","20146","0","421.3","220.5","1.3","535","13.0"
"","Uttarakhand","1965","0","42.0","16.2","0.5","211","0.0"
"","HP","1434","0","29.9","0.3","-0.9","38","0.2"
"","J&K","2051","513","40.0","19.0","-2.1","30","9.5"
"","Chandigarh","321","0","6.4","6.8","-0.5","10","0.0"
"WR","Chhattisgarh","3603","0","78.9","22.1","0.1","218","0.0"
"","Gujarat","12960","0","284.7","88.8","2.3","682","0.0"
"","MP","8174","0","174.7","80.3","-2.0","500","0.0"
"","Maharashtra","18265","0","395.1","121.1","-0.3","542","0.0"
"","Goa","541","0","11.0","10.2","0.2","81","0.0"
"","DD","323","0","7.1","6.8","0.4","40","0.0"
"","DNH","800","0","18.6","18.6","0.0","37","0.0"
"","Essar steel","321","0","6.0","5.6","0.4","325","0.0"
"SR","Andhra Pradesh","8028","0","181.9","24.8","-0.6","347","0.0"
"","Telangana","9271","0","200.5","51.8","-1.9","457","0.0"
"","Karnataka","9657","0","187.0","28.7","-2.9","796","0.0"
"","Kerala","3282","0","67.1","47.5","0.8","195","0.0"
"","Tamil Nadu","15133","0","318.2","130.6","-0.1","616","0.0"
"","Pondy","401","0","8.3","8.5","-0.2","28","0.0"
"ER","Bihar","5656","0","113.0","107.0","1.2","400","0.9"
"","DVC","2934","0","61.0","-26.7","-1.0","150","0.0"
"","Jharkhand","1285","0","25.3","15.9","0.0","120","0.0"
"","Odisha","4632","0","95.7","20.9","7.2","500","0.6"
"","West Bengal","8699","0","166.9","66.5","0.8","400","0.0"
"","Sikkim","100","0","1.0","1.4","-0.4","10","0.0"
"NER","Arunachal Pradesh","113","1","2.0","2.6","-0.6","4","0.0"
"","Assam","1780","110","34.2","27.6","1.3","181","2.4"
"","Manipur","160","2","2.4","2.5","-0.1","29","0.0"
"","Meghalaya","307","0","5.3","0.9","-0.3","54","0.0"
"","Mizoram","92","1","1.7","1.1","0.3","16","0.0"
"","Nagaland","136","2","2.1","2.3","-0.5","40","0.0"
"","Tripura","276","4","4.9","4.1","0.0","42","0.0"
