"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6285","0","132.5","100.0","-3.3","93","0.0"
"","Haryana","7480","0","148.2","125.3","1.1","249","0.0"
"","Rajasthan","8909","0","197.0","70.9","0.2","336","0.0"
"","Delhi","4251","0","89.2","73.8","-1.9","109","0.0"
"","UP","13870","1230","258.6","140.2","-0.2","1408","5.3"
"","Uttarakhand","1693","0","35.9","15.7","-1.0","232","0.0"
"","HP","1317","0","25.3","3.8","-0.1","158","0.0"
"","J&K","2203","551","37.9","19.8","-0.9","454","9.1"
"","Chandigarh","209","0","3.9","4.9","-1.1","0","0.0"
"WR","Chhattisgarh","3594","0","77.2","27.9","0.7","246","0.0"
"","Gujarat","11849","0","260.0","70.1","3.6","737","0.0"
"","MP","8032","0","162.5","78.9","-0.4","382","0.0"
"","Maharashtra","18358","0","400.9","159.9","0.0","475","0.0"
"","Goa","541","0","12.1","10.8","0.7","70","0.0"
"","DD","315","0","7.0","6.6","0.5","40","0.0"
"","DNH","765","0","18.0","18.1","-0.1","43","0.0"
"","Essar steel","295","0","5.8","5.6","0.2","293","0.0"
"SR","Andhra Pradesh","7516","0","163.0","59.0","6.1","1127","0.0"
"","Telangana","7593","0","167.5","42.7","-1.6","463","0.0"
"","Karnataka","9050","0","173.6","44.7","2.2","692","0.0"
"","Kerala","3282","0","67.9","42.9","1.5","197","0.0"
"","Tamil Nadu","13234","0","280.4","139.2","0.8","618","0.0"
"","Pondy","373","0","7.6","7.8","-0.2","43","0.0"
"ER","Bihar","3645","0","56.4","55.8","0.3","1000","0.0"
"","DVC","2854","0","59.4","-9.4","2.3","400","0.0"
"","Jharkhand","1000","0","19.2","11.6","-1.4","70","0.0"
"","Odisha","4012","0","86.6","13.1","4.9","450","0.0"
"","West Bengal","7368","0","131.7","52.3","0.0","300","0.0"
"","Sikkim","93","0","1.1","1.1","0.0","15","0.0"
"NER","Arunachal Pradesh","104","1","2.1","2.1","0.0","25","0.0"
"","Assam","1533","142","25.8","19.3","0.4","197","5.0"
"","Manipur","157","2","2.3","2.3","0.0","19","0.0"
"","Meghalaya","326","0","6.0","1.2","-0.1","50","0.0"
"","Mizoram","99","1","1.7","0.8","0.5","13","0.0"
"","Nagaland","134","3","2.4","2.2","-0.1","12","0.0"
"","Tripura","250","4","4.2","4.4","-0.6","84","0.0"
