"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","170.4","-153.0","75.6","-89.6","-2.7","0.7"
"Actual(MU)","166.8","-159.2","67.1","-76.2","-1.4","-2.9"
"O/D/U/D(MU)","-3.6","-6.2","-8.5","13.4","1.3","-3.6"
