"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","241.3","-265.1","110.7","-96.8","9.9","0.0"
"Actual(MU)","234.2","-268.4","120.0","-98.3","9.2","-3.3"
"O/D/U/D(MU)","-7.1","-3.3","9.3","-1.5","-0.6","-3.3"
