"Share of RES in total generation (%)","11.08","5.98","21.55","0.33","0.11","10.08"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","30.76","11.89","33.13","6.60","8.18","20.37"
