"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","230.2","-221.6","51.3","-61.8","2.8","0.9"
"Actual(MU)","246.6","-224.5","43.0","-60.8","0.3","4.6"
"O/D/U/D(MU)","16.4","-2.9","-8.2","0.9","-2.5","3.7"
