"","NR","WR","SR","ER","NER","All India"
"Thermal (Coal & Lignite)","675","1231","633","458","8","3006"
"Hydro","219","23","41","84","16","384"
"Nuclear","31","18","46","0","0","95"
"Gas, Naptha & Diesel","38","60","19","0","23","140"
"RES (Wind, Solar, Biomass & Others)","45","108","137","1","0","291"
"Total","1007","1440","877","544","47","3915"
