"Share of RES in total generation (%)","8.06","15.83","36.60","0.20","0.04","16.17"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","41.00","19.10","49.11","16.10","39.15","31.79"
