"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","143.8","-175.9","73.1","-48.5","6.5","-1.0"
"Actual(MU)","149.4","-190.0","76.1","-51.7","9.1","-7.1"
"O/D/U/D(MU)","5.6","-14.1","3.0","-3.2","2.6","-6.1"
