"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","142.3","-164.3","101.2","-79.5","-0.5","-0.8"
"Actual(MU)","136.5","-172.6","103.6","-74.2","-0.5","-7.2"
"O/D/U/D(MU)","-5.8","-8.3","2.4","5.3","0.0","-6.5"
