"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9770","0","223.1","116.7","-2.6","211"
"","Haryana","8710","0","183.6","128.0","-2.0","229"
"","Rajasthan","8488","0","190.6","55.4","-0.5","390"
"","Delhi","5917","0","123.1","101.5","-0.2","287"
"","UP","14126","2170","320.5","162.1","4.3","406"
"","Uttarakhand","1945","75","42.4","20.3","1.0","170"
"","HP","1281","0","27.1","6.2","0.4","97"
"","J&K","1819","455","31.7","20.2","-6.1","0"
"","Chandigarh","330","0","6.7","6.4","0.3","30"
"WR","Chhattisgarh","2957","417","71.4","17.1","5.0","599"
"","Gujarat","13667","10","298.1","68.6","-1.2","574"
"","MP","6559","0","142.0","111.1","-0.4","441"
"","Maharashtra","16680","0","366.4","107.7","0.0","892"
"","Goa","406","0","8.3","7.7","-0.1","42"
"","DD","302","0","6.6","6.4","0.2","36"
"","DNH","747","0","16.9","17.3","-0.5","2"
"","Essar steel","516","0","10.4","10.0","0.3","212"
"SR","Andhra Pradesh","5366","0","125.3","9.4","0.4","422"
"","Telangana","5657","0","118.6","70.6","-0.6","215"
"","Karnataka","7620","0","151.5","51.5","2.4","787"
"","Kerala","3039","0","58.3","45.5","1.2","261"
"","Tamil Nadu","13198","0","279.1","115.7","1.5","678"
"","Pondy","310","0","6.6","7.1","-0.6","24"
"ER","Bihar","3402","0","72.4","69.3","0.9","385"
"","DVC","2617","0","62.0","-27.2","1.3","305"
"","Jharkhand","1054","0","22.6","15.0","3.6","185"
"","Odisha","4125","0","84.0","29.2","0.8","356"
"","West Bengal","7402","0","149.4","41.1","-4.0","402"
"","Sikkim","93","0","1.2","0.6","0.5","25"
"NER","Arunachal Pradesh","107","4","1.9","2.0","-0.1","17"
"","Assam","1463","100","29.0","19.6","4.3","453"
"","Manipur","139","6","1.4","2.1","-0.7","41"
"","Meghalaya","254","0","4.9","0.3","0.4","77"
"","Mizoram","75","1","1.2","1.1","0.1","28"
"","Nagaland","99","4","1.7","1.9","-0.2","13"
"","Tripura","255","1","4.0","3.3","0.8","114"
