"Share of RES in total generation (%)","9.03","2.80","16.52","0.18","0.10","7.01"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","28.43","5.82","29.43","8.08","17.99","16.94"
