"Share of RES in total generation (%)","8.23","4.16","18.21","0.18","0.10","8.11"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","31.08","8.62","28.52","7.05","10.41","18.31"
