"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.3","2.8","0.3","93.8","5.9"
"SR GRID","0.0","0.0","11.1","25.4","11.1","88.6","0.3"
