"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5260.5","0.0","100.6","47.5","2.3","321"
"","Haryana","6053.9","0.0","107.5","54.4","0.7","279"
"","Rajasthan","9260.6","0.0","193.4","84.8","11.0","985"
"","Delhi","3122.0","0.0","58.3","37.8","-0.8","243"
"","UP","10084.0","1490.0","211.2","91.9","1.5","380"
"","Uttarakhand","1686.0","80.0","32.2","24.3","-0.1","157"
"","HP","1300.0","0.0","24.1","17.2","1.2","173"
"","J&K","1882.0","0.0","40.2","30.3","3.4","251"
"","Chandigarh","174.0","0.0","3.3","3.4","-0.1","6"
"WR","Chhattisgarh","2866","18","60.5","10.4","-3.5","81"
"","Gujarat","12666","40","282.6","52.4","-1.7","251"
"","MP","9634","0","203.5","123.7","-2.3","230"
"","Maharashtra","18565","59","389.5","103.5","0.6","382"
"","Goa","419","40","7.7","7.2","-0.1","44"
"","DD","273","0","6.2","6.3","-0.1","28"
"","DNH","648","0","14.3","14.3","0.0","78"
"","Essar steel","343","0","7.0","6.9","0.1","64"
"SR","Andhra Pradesh","5679","391","132.6","29.2","4.2","339.0"
"","Telangana","5582","2","121.0","65.8","2.8","263.0"
"","Karnataka","7811","619","164.1","19.7","1.8","368.0"
"","Kerala","3296","125","59.8","34.3","2.3","230.0"
"","Tamil Nadu","10455","1076","227.2","66.7","3.4","431.0"
"","Pondy","299","0","5.9","6.0","-0.1","26.0"
"ER","Bihar","2602","0","49.6","50.4","-3.6","125"
"","DVC","2442","100","54.9","-15.9","0.3","285"
"","Jharkhand","1055","0","22.2","10.5","-0.5","75"
"","Odisha","3439","30","66.0","22.4","2.9","345"
"","West Bengal","6389","0","106.0","12.5","1.7","368"
"","Sikkim","101","0","1.6","1.4","0.2","30"
"NER","Arunachal Pradesh","102","6","1.8","1.5","0.3","41"
"","Assam","1180","66","20.6","13.6","2.9","230"
"","Manipur","129","7","2.3","2.3","0.1","32"
"","Meghalaya","273","2","4.7","4.0","-0.8","49"
"","Mizoram","72","4","1.1","1.0","0.1","23"
"","Nagaland","114","5","2.0","1.5","0.0","35"
"","Tripura","182","18","2.9","0.5","0.1","75"
