"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.63","4.38","18.61","23.61","57.15","19.24"
"SR GRID","0.00","0.63","4.38","18.61","23.61","57.15","B. Frequency Profile (%)19.24"
