"Share of RES in total generation (%)","6.64","5.57","16.71","0.22","0.07","7.81"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","22.74","9.07","29.59","6.73","19.63","17.24"
