"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7525","0","172.5","82.2","-0.4","171"
"","Haryana","7508","0","157.3","111.0","-1.8","290"
"","Rajasthan","10039","0","219.0","56.2","2.7","368"
"","Delhi","5986","0","122.3","99.8","1.7","385"
"","UP","14769","385","325.4","149.8","2.3","434"
"","Uttarakhand","1938","75","42.2","22.6","0.6","173"
"","HP","1266","0","26.3","9.3","-0.9","119"
"","J&K","1875","469","38.5","15.6","-0.1","254"
"","Chandigarh","348","0","6.7","6.4","0.3","53"
"WR","Chhattisgarh","3457","0","78.8","26.4","2.5","342"
"","Gujarat","15142","37","324.5","75.2","3.5","433"
"","MP","8064","0","178.4","115.3","-2.8","348"
"","Maharashtra","19303","0","431.4","137.6","-1.4","451"
"","Goa","472","0","10.1","8.7","0.9","55"
"","DD","288","0","6.5","6.6","-0.1","51"
"","DNH","746","0","17.0","17.4","-0.4","3"
"","Essar steel","574","0","11.7","10.2","1.5","365"
"SR","Andhra Pradesh","5200","0","103.4","19.9","-2.2","574"
"","Telangana","5913","0","130.9","69.1","1.2","168"
"","Karnataka","7190","0","149.0","49.9","-3.2","423"
"","Kerala","3471","0","68.5","53.2","1.8","244"
"","Tamil Nadu","11515","0","243.6","116.8","-1.2","532"
"","Pondy","293","0","5.5","6.6","-1.0","72"
"ER","Bihar","3173","0","64.3","62.6","-0.5","210"
"","DVC","2731","0","61.3","-37.2","0.1","220"
"","Jharkhand","1049","0","23.5","16.4","-1.1","120"
"","Odisha","3921","0","80.4","27.4","2.5","260"
"","West Bengal","7071","0","149.3","47.1","1.5","225"
"","Sikkim","83","0","1.1","1.1","0.1","25"
"NER","Arunachal Pradesh","104","1","1.8","2.7","-0.9","10"
"","Assam","1347","94","23.7","16.7","2.9","389"
"","Manipur","127","3","1.9","2.6","-0.7","9"
"","Meghalaya","247","0","3.8","1.8","0.0","56"
"","Mizoram","78","2","1.2","1.3","-0.1","18"
"","Nagaland","102","2","1.8","2.1","-0.4","5"
"","Tripura","212","2","3.3","3.2","-0.4","3"
