"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","5.01","15.34","32.74","53.11","40.81","6.08"
"SR GRID","0.00","5.01","15.34","32.74","53.11","40.81","6.08"
