"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","52861","44947","36925","19707","2725","157165"
"Peak Shortage (MW)","512","0","0","0","138","650"
"Energy Met (MU)","1314","1076","879","434","53","3755"
"Hydro Gen (MU)","322","7","35","92","16","472"
"Wind Gen (MU)","17","53","113","----------","----------","183"
"Solar Gen (MU)*","26.43","21.2","62.79","2.50","0.04","113"
"Energy Shortage (MU)","10.0","0.0","0.0","0.0","1.3","11.2"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","61707","47541","37870","22053","2672","170107"
"","00:08","00:00","00:00","22:01","21:34","00:00"
