"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","38530","33996","33001","13817","1845","121189"
"Peak Shortage (MW)","2968","164","1120","913","399","5564"
"Energy Met (MU)","872","734","757","320","35","2719"
"Hydro Gen(MU)","199","88","146","64","19","516"
"Wind Gen(MU)","11","37","51","----------","----------","99"
