"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.00","7.93","20.20","29.14","54.78","16.08"
"SR GRID","0.00","1.00","7.93","20.20","29.14","54.78","B. Frequency Profile (%)16.08"
