"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6981","0","157.8","89.1","0.5","269"
"","Haryana","7110","0","140.9","91.6","-0.7","201"
"","Rajasthan","9434","0","203.9","56.8","1.2","327"
"","Delhi","5258","0","104.9","86.8","-0.1","236"
"","UP","14659","1485","324.0","145.8","2.2","523"
"","Uttarakhand","1735","40","38.5","22.5","-0.3","92"
"","HP","1180","10","24.5","6.2","0.8","166"
"","J&K","2244","561","45.4","15.8","4.7","377"
"","Chandigarh","248","0","5.1","5.1","0.3","31"
"WR","Chhattisgarh","3273","0","75.9","24.7","1.9","358"
"","Gujarat","13491","0","305.5","75.7","3.5","345"
"","MP","7553","0","167.7","112.8","-3.0","232"
"","Maharashtra","18192","0","413.1","128.4","5.4","920"
"","Goa","412","0","8.7","6.8","1.4","113"
"","DD","279","0","6.5","6.3","0.2","32"
"","DNH","726","0","16.3","17.0","-0.7","7"
"","Essar steel","508","0","10.9","10.2","0.7","140"
"SR","Andhra Pradesh","6900","0","150.8","26.3","1.5","465"
"","Telangana","5570","0","120.5","63.6","-0.4","333"
"","Karnataka","7799","0","157.9","49.4","-2.0","544"
"","Kerala","3496","0","60.0","50.4","0.9","531"
"","Tamil Nadu","13205","0","297.2","139.8","2.7","394"
"","Pondy","329","0","7.3","7.5","-0.2","51"
"ER","Bihar","3332","250","68.3","61.2","2.6","0"
"","DVC","3309","105","61.6","-32.3","-0.6","0"
"","Jharkhand","947","0","19.9","13.2","1.2","0"
"","Odisha","3925","0","77.3","25.8","2.1","0"
"","West Bengal","6644","0","131.9","36.3","-0.5","0"
"","Sikkim","75","0","1.1","1.8","-0.7","0"
"NER","Arunachal Pradesh","89","3","1.6","2.3","-0.8","4"
"","Assam","1250","148","19.3","17.2","-1.7","437"
"","Manipur","129","5","1.6","1.9","-0.3","59"
"","Meghalaya","233","0","4.2","2.1","-0.4","49"
"","Mizoram","73","1","1.2","1.5","-0.3","7"
"","Nagaland","102","2","2.0","2.1","-0.2","12"
"","Tripura","217","5","3.4","3.0","0.1","113"
