"","NR","WR","SR","ER","NER","All India"
"Coal","570","1044","453","429","11","2507"
"Lignite","19","15","47","0","0","81"
"Hydro","374","11","30","98","19","533"
"Nuclear","27","27","55","0","0","108"
"Gas, Naptha & Diesel","29","38","13","0","29","109"
"RES (Wind, Solar, Biomass & Others)","79","181","289","2","0","552"
"Total","1097","1317","888","529","59","3890"
