"Share of RES in total generation (%)","7.22","13.77","32.60","0.38","0.05","14.19"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","43.74","16.71","42.13","18.89","32.37","30.67"
