"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","157.7","-151.7","75.7","-77.6","-5.4","-1.3"
"Actual(MU)","155.6","-159.5","72.2","-66.8","-6.8","-5.3"
"O/D/U/D(MU)","-2.1","-7.7","-3.5","10.8","-1.4","-4.0"
