"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.31","9.59","9.91","72.87","17.22"
"SR GRID","0.00","0.00","0.31","9.59","9.91","72.87","17.22"
