"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","44819","39085","31062","14975","1844","131785"
"Peak Shortage (MW)","1362","179","1075","519","448","3583"
"Energy Met (MU)","1052","907","759","331","36","3085"
"Hydro Gen(MU)","231","27","42","45","7","352"
"Wind Gen(MU)","28","59","119","----------","----------","206"
