"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","213.5","-186.1","55.8","-80.5","-1.7","1.0"
"Actual(MU)","214.3","-196.6","56.7","-71.8","-1.7","0.9"
"O/D/U/D(MU)","0.8","-10.5","0.9","8.7","0.0","-0.1"
