"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7344","0","157.8","76.5","-1.3","255","0.0"
"","Haryana","6571","307","126.0","67.0","2.0","598","6.4"
"","Rajasthan","9957","234","218.1","73.6","1.9","388","2.6"
"","Delhi","5328","0","103.2","82.3","-3.7","164","0.0"
"","UP","16924","0","349.1","156.0","1.4","581","0.0"
"","Uttarakhand","2025","75","41.1","21.5","0.7","273","0.6"
"","HP","1346","0","26.5","11.4","2.0","180","0.0"
"","J&K","2138","534","44.1","27.8","-0.3","331","10.4"
"","Chandigarh","269","0","5.2","4.6","0.6","85","0.0"
"WR","Chhattisgarh","3583","0","80.7","19.9","-1.3","222","0.0"
"","Gujarat","15812","0","351.8","142.4","6.5","504","0.0"
"","MP","8705","0","189.0","101.0","-2.5","299","0.0"
"","Maharashtra","22946","0","506.6","161.2","-1.3","445","0.0"
"","Goa","544","0","10.9","11.2","-0.8","23","0.0"
"","DD","339","0","7.6","6.8","0.8","93","0.0"
"","DNH","758","0","17.8","17.4","0.4","49","0.0"
"","Essar steel","202","0","3.8","3.7","0.1","220","0.0"
"SR","Andhra Pradesh","8236","0","172.7","57.9","0.1","474","0.0"
"","Telangana","6889","0","145.7","51.4","0.3","491","0.0"
"","Karnataka","8509","0","177.3","65.8","-2.9","364","0.0"
"","Kerala","3531","0","71.8","46.7","1.0","210","0.0"
"","Tamil Nadu","14711","0","331.0","180.2","1.1","480","0.0"
"","Pondy","373","0","8.3","8.3","0.0","48","0.0"
"ER","Bihar","4730","0","83.2","81.6","-1.1","150","0.0"
"","DVC","2939","0","67.5","-49.7","2.4","200","0.5"
"","Jharkhand","1227","0","24.6","18.7","1.3","85","0.0"
"","Odisha","3800","0","73.9","22.8","-0.6","225","0.0"
"","West Bengal","7218","0","138.3","32.3","1.5","225","0.0"
"","Sikkim","74","0","1.0","1.0","0.0","18","0.0"
"NER","Arunachal Pradesh","112","3","2.3","1.9","0.4","16","0.0"
"","Assam","1472","92","23.6","18.1","2.3","154","1.2"
"","Manipur","167","3","2.4","2.1","0.2","22","0.0"
"","Meghalaya","265","0","4.4","2.9","-0.1","58","0.0"
"","Mizoram","79","2","1.6","0.9","0.3","5","0.0"
"","Nagaland","117","3","2.0","1.7","0.2","29","0.0"
"","Tripura","223","4","3.3","3.0","-0.4","58","0.2"
