"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4414","0","87.8","43.7","-0.3","193"
"","Haryana","5622","0","104.5","53.5","-1.5","228"
"","Rajasthan","9848","0","214.8","72.7","0.8","232"
"","Delhi","3075","0","56.1","39.0","-0.2","209"
"","UP","10314","1613","225.7","89.5","-2.8","570"
"","Uttarakhand","1693","0","32.4","22.1","0.2","150"
"","HP","1210","4","22.0","16.9","-1.8","22"
"","J&K","1928","340","42.1","36.4","-1.8","75"
"","Chandigarh","174","0","3.1","3.2","0.3","8"
"WR","Chhattisgarh","3372","96","80.4","24.5","-0.8","49"
"","Gujarat","11948","0","266.4","81.4","3.1","381"
"","MP","9105","0","190.4","102.7","-1.9","450"
"","Maharashtra","17746","773","383.6","122.6","-2.0","600"
"","Goa","371","0","7.4","7.4","-0.5","50"
"","DD","271","0","6.1","5.2","1.0","35"
"","DNH","641","0","14.5","14.5","0.5","65"
"","Essar steel","405","0","8.6","8.1","0.5","75"
"SR","Andhra Pradesh","6358","0","141.3","29.7","-0.9","322"
"","Telangana","6039","200","136.7","78.4","1.7","375"
"","Karnataka","8800","400","187.4","27.2","2.5","457"
"","Kerala","3046","40","57.6","43.1","1.8","265"
"","Tamil Nadu","11595","200","258.9","104.9","-0.8","386"
"","Pondy","272","0","5.6","5.6","0.0","32"
"ER","Bihar","2684","0","54.5","51.8","-2.1","50"
"","DVC","2481","0","55.5","-8.8","-0.4","250"
"","Jharkhand","999","0","22.0","10.1","-0.4","90"
"","Odisha","3426","0","65.0","22.8","0.4","230"
"","West Bengal","6715","0","117.6","19.3","2.8","240"
"","Sikkim","74","0","1.2","1.2","0.0","25"
"NER","Arunachal Pradesh","101","4","1.9","1.3","0.6","35"
"","Assam","1173","50","19.5","14.2","0.2","67"
"","Manipur","122","2","1.7","2.3","-0.6","49"
"","Meghalaya","318","0","5.2","4.9","-0.7","47"
"","Mizoram","73","2","1.1","1.0","0.1","26"
"","Nagaland","94","3","1.9","1.5","0.3","25"
"","Tripura","198","1","2.7","0.6","0.0","32"
