"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","242.0","-217.9","48.0","-80.4","9.2","1.0"
"Actual(MU)","247.5","-234.8","47.5","-74.6","11.4","-3.0"
"O/D/U/D(MU)","5.5","-16.9","-0.5","5.8","2.2","-4.0"
