"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4824","0","85.3","35.0","1.2","192"
"","Haryana","5968","16","108.9","38.3","-1.2","255"
"","Rajasthan","9388","0","190.3","61.3","6.1","707"
"","Delhi","3829","3","66.1","45.1","-0.6","240"
"","UP","9714","2825","218.2","84.0","0.6","262"
"","Uttarakhand","1787","75","33.5","24.2","1.4","207"
"","HP","1332","0","24.9","19.8","1.1","177"
"","J&K","1946","343","41.2","35.8","1.2","199"
"","Chandigarh","230","0","4.0","3.8","0.3","34"
"WR","Chhattisgarh","3002","96","69.2","22.2","-3.3","244"
"","Gujarat","11442","0","241.9","36.9","-1.7","400"
"","MP","8076","0","151.5","76.5","-1.6","456"
"","Maharashtra","16731","86","341.0","103.6","-9.6","846"
"","Goa","398","0","7.7","7.2","-0.2","45"
"","DD","261","0","5.0","4.9","0.0","37"
"","DNH","653","0","14.1","13.9","0.2","36"
"","Essar steel","297","0","6.1","6.0","0.0","40"
"SR","Andhra Pradesh","6180","0","137.3","24.6","3.2","393"
"","Telangana","6284","0","126.6","72.1","1.1","390"
"","Karnataka","8906","400","181.0","30.2","1.9","369"
"","Kerala","3090","30","55.1","44.6","2.2","218"
"","Tamil Nadu","11961","200","254.3","105.7","-0.1","233"
"","Pondy","297","0","5.6","5.9","-0.3","49"
"ER","Bihar","2722","175","55.2","55.2","-3.4","305"
"","DVC","2371","100","56.1","-17.3","4.6","525"
"","Jharkhand","979","0","21.8","11.1","-1.1","145"
"","Odisha","3396","0","59.5","14.4","3.5","413"
"","West Bengal","6158","18","109.8","16.5","0.8","395"
"","Sikkim","102","0","1.9","1.0","0.9","29"
"NER","Arunachal Pradesh","101","5","1.6","1.3","0.3","36"
"","Assam","1201","86","20.2","13.1","2.4","625"
"","Manipur","126","7","2.0","2.2","-0.2","55"
"","Meghalaya","323","0","5.0","4.9","-0.9","41"
"","Mizoram","83","3","1.1","1.0","0.2","40"
"","Nagaland","111","4","2.2","1.2","0.9","33"
"","Tripura","180","23","2.7","0.5","0.1","35"
