"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","39268","42552","33758","15906","2271","133754"
"Peak Shortage (MW)","1663","133","1000","385","70","3251"
"Energy Met (MU)","848","982","794","328","38","2990"
"Hydro Gen(MU)","147","27","46","19","8","247"
"Wind Gen(MU)","2","21","20","----------","----------","43"
