"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.7","2.3","0.7","90.2","9.1"
"SR GRID","0.0","0.0","6.4","21.9","6.4","88.0","5.6"
